# timestamp cpu_usage_total memory_usage power nursery_borg young_borg tenured_borg nursery-node-4_borg nursery-node-5_borg nursery-node-3_borg nursery-node-1_borg nursery-node-2_borg young-node-3_borg young-node-1_borg young-node-4_borg young-node-2_borg tenured-node-2_borg tenured-node-1_borg tenured-node-3_borg nursery-node-1-cpu_usage_total nursery-node-1-memory_usage nursery-node-1-power nursery-node-2-cpu_usage_total nursery-node-2-memory_usage nursery-node-2-power nursery-node-3-cpu_usage_total nursery-node-3-memory_usage nursery-node-3-power nursery-node-4-cpu_usage_total nursery-node-4-memory_usage nursery-node-4-power nursery-node-5-cpu_usage_total nursery-node-5-memory_usage nursery-node-5-power young-node-1-cpu_usage_total young-node-1-memory_usage young-node-1-power young-node-2-cpu_usage_total young-node-2-memory_usage young-node-2-power young-node-3-cpu_usage_total young-node-3-memory_usage young-node-3-power young-node-4-cpu_usage_total young-node-4-memory_usage young-node-4-power tenured-node-1-cpu_usage_total tenured-node-1-memory_usage tenured-node-1-power tenured-node-2-cpu_usage_total tenured-node-2-memory_usage tenured-node-2-power tenured-node-3-cpu_usage_total tenured-node-3-memory_usage tenured-node-3-power
0 1473341923 0 44237.3359375 1069575.2710743109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4006.57421875 87940.20511664085 0 3716.328125 87855.01010287036 0 3611.2890625 87890.2291958784 0 3345.30078125 92108.51446679526 0 3601.8046875 89268.69897598753 0 3557.9375 91489.48409988926 0 3872.03515625 91999.47297136903 0 3703.19921875 89608.51446679526 0 3569.75 87722.27508862517 0 3310.61328125 87985.10362429476 0 4089.89453125 87897.49411240491 0 3852.609375 87810.26885276017
1 1473341924 1.374672787471091 44572.36328125 1068721.4064503547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4142.1015625 88420.8543051552 0 3610.29296875 87809.88460051504 0 3661.8671875 87905.03702318623 0.10037005311973018 3345.30859375 91989.29191803758 0.07693401947419669 3601.8125 87853.68935645997 0.8737145295138888 3581.6171875 89165.75130890052 0 4099.234375 92037.84250386908 0 3703.19921875 91905.76703217096 0 3569.75 87985.10362429476 0.1671345570630487 3315.2109375 87985.10362429476 0.07001383459682978 4089.33984375 87766.07984457011 0.08650579370339685 3852.62890625 87897.00130890052
2 1473341925 0.9802228296779216 44601.80078125 1074422.4777429034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4142.1015625 87855.89614517256 0 3610.29296875 88385.97514244403 0.17071841666666668 3661.89453125 90496.96200072442 0.10037005311973018 3345.30859375 92116.6860364037 0.07693401947419669 3601.8125 87853.25130890052 0.8737145295138888 3581.6171875 87723.10055513168 0.5078040147692308 4124.75 95933.263919241 0.07755862141967622 3703.2109375 92114.29271417028 0.16237305179856115 3573.62890625 88248.86534398825 0.1671345570630487 3315.2109375 88073.42674749701 0.06176872502378687 4089.34375 87678.91002910127 0.08650579370339685 3852.62890625 87941.8478001286
3 1473341926 1.666649740838707 44619.765625 1078059.2236146335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.10933060349535773 4142.1328125 91034.14664307455 0.17262574241588527 3610.9765625 90441.8478001286 0.09555427502175805 3662.98828125 91911.31176230102 0.1236568572216097 3345.3125 92049.27905164957 0.07932290677966101 3601.81640625 87810.26885276017 0.07885066464757709 3581.62109375 87809.88460051504 0.5010613771428571 4137.8515625 93064.41146022461 0.18094648275862069 3704.25 92440.27901670909 0.06926211127379209 3573.64453125 87853.25130890052 0.08443265944272446 3315.23828125 88026.2899141309 0.0869294587670136 4091.296875 87807.59913498748 0.08467660187185025 3852.63671875 87810.65406925185
4 1473341927 0.9071615683719823 44622.203125 992095.826005541 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.10601886540198735 4142.1328125 87900.9785816278 0.23607452584814217 3613.36328125 92283.95306328649 0.09555427502175805 3662.98828125 91911.31176230102 0.08835169688385269 3345.3125 96242.38174368313 0.1616433598265896 3601.828125 91099.74253697069 0.08097948075024679 3581.62890625 87941.8478001286 0.5010613771428571 4137.8515625 92120.0854797548 0.18094648275862069 3704.25 92213.94313279989 0.11901657528089887 3573.66796875 87809.50130890052 0.08443265944272446 3315.23828125 87722.27508862517 0.0869294587670136 4091.296875 87987.52803846027 0.11507706438026474 3852.64453125 88773.58923130353
5 1473341928 1.2302267689630253 44656.71875 1091023.4866400415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.10601886540198735 4142.1328125 87846.38856380248 0.23607452584814217 3613.36328125 92187.59474324396 0.1622778566732413 3666.36328125 92275.9785816278 0.08835169688385269 3345.3125 95614.08254315745 0.08439249657534247 3601.8515625 92114.29271417028 0.07610234627426425 3581.6328125 87765.75130890052 0.08515554788418708 4137.8671875 92043.55357590305 0.5238482819067145 3727.921875 96198.35795883779 0.11901657528089887 3573.66796875 89124.02727886298 0.05658300824014126 3315.25 87809.88460051504 0.15263500547112463 4096.43359375 88030.8894998553 0.0892322259380098 3854.921875 90012.68527116468
6 1473341929 0.7486331469974764 44662.140625 1088362.9073163515 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0656333115003808 4142.13671875 87940.75130890052 0.07674278767631774 3613.37109375 92068.46870020487 0.1622778566732413 3666.36328125 92225.82381835827 0.10807321062271062 3345.32421875 92081.86766110177 0.08439249657534247 3601.8515625 92049.27905164957 0.07610234627426425 3581.6328125 87940.75130890052 0.08515554788418708 4137.8671875 91961.00666829523 0.35989475473399457 3733.28515625 96027.92942048851 0.08321442846872754 3573.68359375 92152.37411591806 0.05658300824014126 3315.25 87852.37849094541 0.05507465399534523 4096.453125 88162.79904759399 0.0892322259380098 3854.921875 87899.47772399486
7 1473341930 1.8787188483748543 44699.328125 1085776.305308496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0829256494405967 4142.1640625 87634.83025626895 0.1187279396939694 3613.375 92051.02200953747 0.14147303289473684 3665.828125 88251.6789818565 0.07992112205882353 3345.3984375 92086.04976846407 0.104097836621455 3601.93359375 91878.25130890052 0.08522396866256296 3581.66796875 89655.07063135975 0.12274343001119821 4137.87890625 89435.4972311088 0.0720525756097561 3733.2890625 96239.76902846909 0.8323445416968818 3606.29296875 94013.86304423136 0.07188113657957244 3315.26953125 88381.54490990429 0.05507465399534523 4096.453125 87766.07984457011 0.1673276151053014 3859.77734375 88382.64829382514
8 1473341931 0.768863423661244 44699.39453125 1004000.8280958903 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0829256494405967 4142.1640625 88433.63105573597 0.10054394127155172 3613.38671875 92647.72367070957 0.1044629226519337 3665.83984375 90038.19412973915 0.07992112205882353 3345.3984375 92086.04976846407 0.104097836621455 3601.93359375 92081.86766110177 0.1339691836130306 3581.671875 92099.21090486011 0.12274343001119821 4137.87890625 87854.12850188298 0.11453744965277778 3733.29296875 94705.25883713139 0.15137789429373247 3606.296875 95344.3026230432 0.07188113657957244 3315.26953125 95088.802639699 0.06877046428571429 4096.46875 87766.40920363736 0.09520156789250353 3859.79296875 87941.29886834984
9 1473341932 1.2049973341849727 44735.9296875 1093000.906287591 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.10878877489925158 4142.18359375 87893.10279404903 0.10054394127155172 3613.38671875 96505.7607191891 0.1044629226519337 3665.83984375 88114.98663973698 0.1630342231213873 3349.97265625 94978.12568075983 0.10117878527185134 3602.03125 92190.36019500816 0.10298374408014573 3581.68359375 92045.23604172494 0.07883192988133765 4137.97265625 87722.54955451455 0.11453744965277778 3733.29296875 91999.47297136903 0.15137789429373247 3606.296875 92064.65481767245 0.650179876930999 3347.0078125 93866.88767253689 0.06877046428571429 4096.46875 87722.27508862517 0.09520156789250353 3859.79296875 87897.49411240491
