# Logfile created on 2016-09-08 13:56:24 +0200 by logger.rb/v1.2.7
stop:1473337548 #<Container name:borg-6251712256-359 ID:a11a4a885c2fb5516e85e6c9f242ee66c62d8ce6de0f870d349cdf8b554d494c start:1473337207 generation_timestamps:{:nursery=>{:start=>1473337207, :stop=>1473337548}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>1.286027556862745, :mean=>0.43593183707810246}, :memory=>{:max=>267116544, :mean=>264640339}}>
stop:1473337549 #<Container name:borg-6251717526-1031 ID:7a38365bf93c03056c251552b597be4cde3ac6105448b81a3c27bbe65edab522 start:1473337237 generation_timestamps:{:nursery=>{:start=>1473337237, :stop=>1473337549}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>1.80746961979481, :mean=>0.49469350431737036}, :memory=>{:max=>267116544, :mean=>264149309}}>
stop:1473337549 #<Container name:borg-6251712256-476 ID:846f2d4dde133f286053de4eccefbf5922add7747b119d4086c98e56c081b279 start:1473337207 generation_timestamps:{:nursery=>{:start=>1473337207, :stop=>1473337549}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>1.687701455764075, :mean=>0.4443938311691269}, :memory=>{:max=>267116544, :mean=>264009570}}>
stop:1473337549 #<Container name:borg-6251717526-930 ID:fafd4cdb64eb29671af992d257d7bf239447681c0418ad63eb4dea971bbfc630 start:1473337235 generation_timestamps:{:nursery=>{:start=>1473337235, :stop=>1473337549}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>1.569431223002634, :mean=>0.5037219109308667}, :memory=>{:max=>267116544, :mean=>264978512}}>
stop:1473337549 #<Container name:borg-6251712256-713 ID:547f23fcf805810f77c8a349d6e78d29d6308fc252c2784533d4e465eda004f2 start:1473337217 generation_timestamps:{:nursery=>{:start=>1473337217, :stop=>1473337549}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>1.419419844190732, :mean=>0.45496494733241677}, :memory=>{:max=>267116544, :mean=>264409266}}>
stop:1473337550 #<Container name:borg-6251754480-424 ID:1e4521944e3f41345c6b24f9a5e9d4307818dded5149e17eab85f54b7de11766 start:1473337451 generation_timestamps:{:nursery=>{:start=>1473337451, :stop=>1473337550}} generation_current:nursery cpu:0.25 mem:0.062136 metrics:{:cpu=>{:max=>1.1412752518186906, :mean=>1.0118329563109314}, :memory=>{:max=>62128128, :mean=>60274501}}>
stop:1473337551 #<Container name:borg-6251754480-67 ID:518766a910d708120a3704d3b743ab188852fdb029b55070f4d67a1cbcb09f61 start:1473337440 generation_timestamps:{:nursery=>{:start=>1473337440, :stop=>1473337551}} generation_current:nursery cpu:0.25 mem:0.062136 metrics:{:cpu=>{:max=>1.150312193808883, :mean=>1.0167820668059817}, :memory=>{:max=>62119936, :mean=>60107844}}>
stop:1473337553 #<Container name:borg-6251753305-165 ID:7c05a0d715b98e66b94e127887c7bb7c32043f5ba188bf15c61f62c42c90f269 start:1473337431 generation_timestamps:{:nursery=>{:start=>1473337431, :stop=>1473337553}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>1.9677852905181918, :mean=>1.0418599237933965}, :memory=>{:max=>267116544, :mean=>259739452}}>
stop:1473337553 #<Container name:borg-6251753305-479 ID:3875d6cdb4044b5de3eeeba9fef8113ef8923d2656819625feefb3fd8d861531 start:1473337431 generation_timestamps:{:nursery=>{:start=>1473337431, :stop=>1473337553}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>1.987472292482628, :mean=>1.0451023361903105}, :memory=>{:max=>267108352, :mean=>255801816}}>
stop:1473337558 #<Container name:borg-6251540546-4 ID:dcdcf4424339a65d9b13255f1d1bf2583961e6562d71e406a41dfc1f2084273b start:1473335898 generation_timestamps:{:nursery=>{:start=>1473335898, :stop=>1473337558}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.9925149144786196, :mean=>0.14806972405391022}, :memory=>{:max=>203599872, :mean=>201881344}}>
stop:1473337558 #<Container name:borg-6251712256-114 ID:1eea6d793647d07b773a576b9f527309eb6e59c9484f232b2076cdaf9c30726b start:1473337204 generation_timestamps:{:nursery=>{:start=>1473337204, :stop=>1473337558}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>1.1930165194444444, :mean=>0.43141644413328156}, :memory=>{:max=>267116544, :mean=>263910141}}>
stop:1473337558 #<Container name:borg-6251754480-543 ID:f22a9ff94a1943627d86da786489f11e8bdeb03caa294031357659b09d1ee529 start:1473337504 generation_timestamps:{:nursery=>{:start=>1473337504, :stop=>1473337558}} generation_current:nursery cpu:0.25 mem:0.062136 metrics:{:cpu=>{:max=>1.2229801632818846, :mean=>0.9498653516158789}, :memory=>{:max=>62132224, :mean=>55356958}}>
stop:1473337558 #<Container name:borg-6251753305-896 ID:d0f3d358d4616112bfce60fa8bcc1008ab18c91e122ddb2673a29b4e336a5d26 start:1473337437 generation_timestamps:{:nursery=>{:start=>1473337437, :stop=>1473337558}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>1.993215597029703, :mean=>1.1288592932823867}, :memory=>{:max=>267116544, :mean=>256447947}}>
stop:1473337559 #<Container name:borg-6251712256-244 ID:49b592ec75946e4d9c401186a373db4b59c472928c1444717dbeaab20b285978 start:1473337207 generation_timestamps:{:nursery=>{:start=>1473337207, :stop=>1473337559}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>1.1960132008486564, :mean=>0.4265237930496567}, :memory=>{:max=>267116544, :mean=>264600253}}>
stop:1473337563 #<Container name:borg-6251753305-58 ID:1e986774c4c5382e99c7bbafe68a5054e6e0b15e215f28747f10a9b241e5fc6c start:1473337432 generation_timestamps:{:nursery=>{:start=>1473337432, :stop=>1473337563}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>1.867629397887324, :mean=>1.0485119988833742}, :memory=>{:max=>267112448, :mean=>256948814}}>
stop:1473337563 #<Container name:borg-6251753305-691 ID:627e0111ac1de567ab9813fb3aafa43bcfc00e4b0acb6b3e37c7be78070c1a76 start:1473337447 generation_timestamps:{:nursery=>{:start=>1473337447, :stop=>1473337563}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>2.075354936911488, :mean=>1.4066511664862666}, :memory=>{:max=>267108352, :mean=>224842964}}>
stop:1473337563 #<Container name:borg-6251754480-186 ID:e06db3b7752eb975e359e7d4bf1af52847d4a665fe56fc274fadddc55277a843 start:1473337480 generation_timestamps:{:nursery=>{:start=>1473337480, :stop=>1473337563}} generation_current:nursery cpu:0.25 mem:0.062136 metrics:{:cpu=>{:max=>1.9799778572157063, :mean=>1.042998326718083}, :memory=>{:max=>62132224, :mean=>54448401}}>
stop:1473337563 #<Container name:borg-6251753305-268 ID:943375722e80200dfe939968f513081408dfa949f4ab7771f805de35cadbd17b start:1473337437 generation_timestamps:{:nursery=>{:start=>1473337437, :stop=>1473337563}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>1.2071904540942928, :mean=>0.9598182366834529}, :memory=>{:max=>267116544, :mean=>242487109}}>
stop:1473337564 #<Container name:borg-6251753305-794 ID:66249d0a38cca667eba45fd7cfd6e85b2e6930055e5ef66bc0e7797c89e46568 start:1473337441 generation_timestamps:{:nursery=>{:start=>1473337441, :stop=>1473337564}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>1.9975130595408894, :mean=>0.7729386160970199}, :memory=>{:max=>267116544, :mean=>251499700}}>
stop:1473337564 #<Container name:borg-6251754480-302 ID:fedb8d592349200a7110aaeef218446a0cf31fc35298545f00f5f69d07f1d433 start:1473337501 generation_timestamps:{:nursery=>{:start=>1473337501, :stop=>1473337564}} generation_current:nursery cpu:0.25 mem:0.062136 metrics:{:cpu=>{:max=>2.0009501209809266, :mean=>1.0003303167725714}, :memory=>{:max=>62128128, :mean=>50382438}}>
stop:1473337568 #<Container name:borg-6251717526-829 ID:0d11db0234321059799b2b3d4bbd794f707a7677e528057f8a45ceb2aec73b19 start:1473337236 generation_timestamps:{:nursery=>{:start=>1473337236, :stop=>1473337568}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>1.3267775769470405, :mean=>0.5116474238941798}, :memory=>{:max=>267116544, :mean=>264276818}}>
stop:1473337568 #<Container name:borg-6251753305-373 ID:9da9616455dab0673aec0fd2405dbd11d983db17d840823168af4a9db17f6415 start:1473337433 generation_timestamps:{:nursery=>{:start=>1473337433, :stop=>1473337568}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>1.890909722080571, :mean=>1.047809038358108}, :memory=>{:max=>267116544, :mean=>257365945}}>
stop:1473337568 #<Container name:borg-6251753305-999 ID:9bd40b249e247e03c008e6c5d26d9131a5226c22046b5e48add3695e8b64a056 start:1473337482 generation_timestamps:{:nursery=>{:start=>1473337482, :stop=>1473337568}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>2.0949362217987804, :mean=>1.259939335140103}, :memory=>{:max=>267096064, :mean=>178018245}}>
stop:1473337573 #<Container name:borg-6251717526-426 ID:f9aef774235fdf35bd47af8679f0dd60cbd14a1b89101d080b5717b5f7c2457c start:1473337229 generation_timestamps:{:nursery=>{:start=>1473337229, :stop=>1473337573}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>1.275579805993691, :mean=>0.26920821051237126}, :memory=>{:max=>267116544, :mean=>264681410}}>
stop:1473337583 #<Container name:borg-6251532251-170 ID:25edc4870ede5d6a6227d83221e8c93ee21d6ac4dc197a17a53f5761bd5bb213 start:1473335881 generation_timestamps:{:nursery=>{:start=>1473335881, :stop=>1473337583}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.5549131312877265, :mean=>0.09789390759982355}, :memory=>{:max=>203599872, :mean=>203000328}}>
stop:1473337613 #<Container name:borg-6251712256-4 ID:27c2561b46e64864e499155f6672671bba8bd8029890f85539f0125e4fc7e120 start:1473337205 generation_timestamps:{:nursery=>{:start=>1473337205, :stop=>1473337613}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>1.1751339751737835, :mean=>0.2191091792045399}, :memory=>{:max=>267116544, :mean=>264296092}}>
stop:1473337618 #<Container name:borg-6251750508-7 ID:4d558e288eba545b0ace2e86769c0f28086b72107f93d53aa05255a24a513c6b start:1473337418 generation_timestamps:{:nursery=>{:start=>1473337418, :stop=>1473337618}} generation_current:nursery cpu:0.1 mem:0.037296 metrics:{:cpu=>{:max=>1.0939562748493976, :mean=>0.4603818469263183}, :memory=>{:max=>37294080, :mean=>36612731}}>
stop:1473337618 #<Container name:borg-6251540546-259 ID:ec6cfefdb793816e9be9fe7ab3b2441ca3ec08796df5787801b910d801fe0454 start:1473335865 generation_timestamps:{:nursery=>{:start=>1473335865, :stop=>1473337618}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.2437802825150732, :mean=>0.13293418713494146}, :memory=>{:max=>203599872, :mean=>202572437}}>
stop:1473337619 #<Container name:borg-6251749537-196 ID:a3346f96cb8aa843c6038ed58b6ae91e0acf87be2d595a28836b292bdd67e709 start:1473337410 generation_timestamps:{:nursery=>{:start=>1473337410, :stop=>1473337619}} generation_current:nursery cpu:0.25 mem:0.062136 metrics:{:cpu=>{:max=>1.9864292540381792, :mean=>1.0294926034861795}, :memory=>{:max=>62132224, :mean=>60415294}}>
stop:1473337619 #<Container name:borg-6251749537-305 ID:6c655d0d3871f4231d3181da1f23c948c40ee405580e7e0605780aa2d41b5969 start:1473337409 generation_timestamps:{:nursery=>{:start=>1473337409, :stop=>1473337619}} generation_current:nursery cpu:0.25 mem:0.062136 metrics:{:cpu=>{:max=>1.8486980126234906, :mean=>1.0230359477394837}, :memory=>{:max=>62132224, :mean=>60959058}}>
stop:1473337623 #<Container name:borg-6251749537-83 ID:d9352d1a06abb002295bc882c67c581cfab3b68fc22cd50ef77316da42c8e354 start:1473337405 generation_timestamps:{:nursery=>{:start=>1473337405, :stop=>1473337623}} generation_current:nursery cpu:0.25 mem:0.062136 metrics:{:cpu=>{:max=>1.1062984868501529, :mean=>1.0091324591948239}, :memory=>{:max=>62132224, :mean=>61064200}}>
stop:1473337628 #<Container name:borg-6251540546-140 ID:75a6c699afe9ee33970922ae6cfc622eb7f8eeea2ce9522ed4ceefef7f95767b start:1473335851 generation_timestamps:{:nursery=>{:start=>1473335851, :stop=>1473337628}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.1869776486341725, :mean=>0.13278558588995173}, :memory=>{:max=>203599872, :mean=>203085355}}>
stop:1473337628 #<Container name:borg-6251717526-628 ID:2e8a071f96768b59b163deb71a268e34488707f102c0ed420bf1c0f84495ed3d start:1473337233 generation_timestamps:{:nursery=>{:start=>1473337233, :stop=>1473337628}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>1.4611097025773196, :mean=>0.4004092732475764}, :memory=>{:max=>267116544, :mean=>264826696}}>
stop:1473337638 #<Container name:borg-6251722714-191 ID:25dfd3303ab2b967f69c4c4088835136dc477ff97a9b2c2a08984919c5078879 start:1473337254 generation_timestamps:{:nursery=>{:start=>1473337254, :stop=>1473337638}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.7066987752117013, :mean=>0.47657788521291755}, :memory=>{:max=>203599872, :mean=>202017481}}>
stop:1473337643 #<Container name:borg-6251722714-827 ID:64389f386cb475158faecbcadfa8763854958c58a4cced51e95c9d4b7fcdcf35 start:1473337285 generation_timestamps:{:nursery=>{:start=>1473337285, :stop=>1473337643}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.1031832879858656, :mean=>0.2579916567072691}, :memory=>{:max=>203599872, :mean=>198652942}}>
stop:1473337644 #<Container name:borg-6251722714-84 ID:f8ed21ddc1488e24455160501a491e7c71c98a0ae8febf22124aebf2f623da0b start:1473337254 generation_timestamps:{:nursery=>{:start=>1473337254, :stop=>1473337644}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.1874921016166282, :mean=>0.43045432949905954}, :memory=>{:max=>203599872, :mean=>201774795}}>
stop:1473337648 #<Container name:borg-6251725155-150 ID:7a1fc5e16adbcc3e2d6c42f48d339d1240e2ac2e27b8135ac46cc000b660fe6b start:1473337288 generation_timestamps:{:nursery=>{:start=>1473337288, :stop=>1473337648}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.2138431978494624, :mean=>0.48540156609289425}, :memory=>{:max=>203599872, :mean=>202278567}}>
stop:1473337648 #<Container name:borg-6251725155-253 ID:3528c144265af8b5f2dc893b049448147d8bffc3033c2d9ec363e74a71562a4c start:1473337333 generation_timestamps:{:nursery=>{:start=>1473337333, :stop=>1473337648}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.0518256876042247, :mean=>0.5954154465111847}, :memory=>{:max=>203599872, :mean=>193838429}}>
stop:1473337653 #<Container name:borg-6251722714-296 ID:450002ad02ff6422dd194941ae547a01c685c8e1e68379075ba8a63186b2f509 start:1473337255 generation_timestamps:{:nursery=>{:start=>1473337255, :stop=>1473337653}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.1050377664618085, :mean=>0.43061269398948204}, :memory=>{:max=>203599872, :mean=>201810282}}>
stop:1473337658 #<Container name:borg-6251725155-779 ID:e2df3d77cc327c6d453ee9240500ab252aaed8a93a6ea34010fa8540795ce13c start:1473337300 generation_timestamps:{:nursery=>{:start=>1473337300, :stop=>1473337658}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.4367673848866498, :mean=>0.4392390730105064}, :memory=>{:max=>203599872, :mean=>201717462}}>
stop:1473337659 #<Container name:borg-6251722714-933 ID:96e730f3b742657544546c53d7ccab274867b6b13caadf16c081772d81dffb27 start:1473337258 generation_timestamps:{:nursery=>{:start=>1473337258, :stop=>1473337659}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.2996520474820143, :mean=>0.3794181467492237}, :memory=>{:max=>203599872, :mean=>201692063}}>
stop:1473337663 #<Container name:borg-6251540546-138 ID:92d76139b34763307034a57ca06db20fa0dbb9c632a9b31120bf3c85a9b8ed62 start:1473335838 generation_timestamps:{:nursery=>{:start=>1473335838, :stop=>1473337663}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.690441254491018, :mean=>0.13124364566793303}, :memory=>{:max=>203599872, :mean=>203052008}}>
stop:1473337668 #<Container name:borg-6251725155-880 ID:086f7403301a4a6c130d85f017d0735b7293077faec70b18345b099975ce451a start:1473337308 generation_timestamps:{:nursery=>{:start=>1473337308, :stop=>1473337668}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.4725504373770493, :mean=>0.41966575270973555}, :memory=>{:max=>203599872, :mean=>200858259}}>
stop:1473337668 #<Container name:borg-6251725155-568 ID:344c27d1223d6a446c126d727c8be33fe1d76def81f725274c0a029f3a5bdd13 start:1473337297 generation_timestamps:{:nursery=>{:start=>1473337297, :stop=>1473337668}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.1870368309248556, :mean=>0.4253140362975501}, :memory=>{:max=>203599872, :mean=>201782810}}>
stop:1473337674 #<Container name:borg-6251725155-465 ID:b04de9a66b91843872f2b2c3963c765e16272f13f7eb1b69227cf237cfdb9f29 start:1473337297 generation_timestamps:{:nursery=>{:start=>1473337297, :stop=>1473337674}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.9855769860279442, :mean=>0.43805583814606563}, :memory=>{:max=>203599872, :mean=>200194713}}>
stop:1473337674 #<Container name:borg-6251725155-357 ID:22728aadded1fd18d2080828cd1f513cbfe505fd2db4dc22b9d1268610681f35 start:1473337293 generation_timestamps:{:nursery=>{:start=>1473337293, :stop=>1473337674}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.9409337456603775, :mean=>0.4304696736377634}, :memory=>{:max=>203599872, :mean=>201804288}}>
stop:1473337674 #<Container name:borg-6251722714-1037 ID:dfcee2c4dcef246d342646f076ddc0799042e614a62e5174f171f875c2c40f1a start:1473337261 generation_timestamps:{:nursery=>{:start=>1473337261, :stop=>1473337674}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.1457901136580706, :mean=>0.3784202437475527}, :memory=>{:max=>203599872, :mean=>201496132}}>
stop:1473337678 #<Container name:borg-6251725155-985 ID:880ce42d32e231366c0e28d4f6c5de408d0866b514a46b40abd715b9cf63a854 start:1473337318 generation_timestamps:{:nursery=>{:start=>1473337318, :stop=>1473337678}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.110416441038961, :mean=>0.48112430563715664}, :memory=>{:max=>203599872, :mean=>195453631}}>
stop:1473337678 #<Container name:borg-6251722714-403 ID:cd4b24c492712513ea94bee3c6c0fc4e350d71da3d7fd25f5606de0e6713df1e start:1473337257 generation_timestamps:{:nursery=>{:start=>1473337257, :stop=>1473337678}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.1460470811059909, :mean=>0.36652438282437017}, :memory=>{:max=>203599872, :mean=>201905705}}>
stop:1473337679 #<Container name:borg-6251540546-237 ID:222907a733d7156b3699595d0f04f60abcd00baafbe1c7131c5c2e13374be476 start:1473335839 generation_timestamps:{:nursery=>{:start=>1473335839, :stop=>1473337679}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.227597682174888, :mean=>0.1414933234571093}, :memory=>{:max=>203599872, :mean=>203016568}}>
stop:1473337684 #<Container name:borg-6251722714-508 ID:638283b1f124cf654fae2e01d27cda753892fb316b05a974aeeaba9dcc79a349 start:1473337255 generation_timestamps:{:nursery=>{:start=>1473337255, :stop=>1473337684}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.4685065860082305, :mean=>0.3850369058319059}, :memory=>{:max=>203599872, :mean=>201659020}}>
stop:1473337684 #<Container name:borg-6251767401-3 ID:59d71f6a9aed1a2f476cf4cbf9623534a87cf13a3a68a820bfe6fbbc4aa1164e start:1473337592 generation_timestamps:{:nursery=>{:start=>1473337592, :stop=>1473337684}} generation_current:nursery cpu:0.074952 mem:0.02176 metrics:{:cpu=>{:max=>1.078016068466731, :mean=>0.5061646513339157}, :memory=>{:max=>21753856, :mean=>20681830}}>
stop:1473337684 #<Container name:borg-6251717526-225 ID:f01335c594861d15e8e0c1697807730976f170db59fa0a6078149603167fdd23 start:1473337230 generation_timestamps:{:nursery=>{:start=>1473337230, :stop=>1473337684}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>1.388820235042735, :mean=>0.12850120531702236}, :memory=>{:max=>267116544, :mean=>265288474}}>
stop:1473337689 #<Container name:borg-6251540546-117 ID:9fd3b5bfa5f0e719e30aaeaf42143807d0e83689b834e3799e31440ffe706901 start:1473335850 generation_timestamps:{:nursery=>{:start=>1473335850, :stop=>1473337689}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.3100349969673994, :mean=>0.09851993882774093}, :memory=>{:max=>203599872, :mean=>203018859}}>
stop:1473337693 #<Container name:borg-6251725155-674 ID:e3be2ed0005a2d6f6bbc91150edff933627b002aa4923f7a76681247b4d3fb2f start:1473337300 generation_timestamps:{:nursery=>{:start=>1473337300, :stop=>1473337693}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.1880494543524416, :mean=>0.4318272370717938}, :memory=>{:max=>203599872, :mean=>201741922}}>
stop:1473337693 #<Container name:borg-6251753305-584 ID:e87e3d94d1bfe32556990489cfd3e859245173ca05584b01d4d2f5ca48df0209 start:1473337447 generation_timestamps:{:nursery=>{:start=>1473337447, :stop=>1473337693}} generation_current:nursery cpu:0.19992 mem:0.26712 metrics:{:cpu=>{:max=>2.002194762208068, :mean=>0.5576176037780238}, :memory=>{:max=>267116544, :mean=>257338788}}>
stop:1473337698 #<Container name:borg-6251722714-610 ID:a0b377be4a8a561b67831db6821f2a215f0841dfdaf9ef1127bf468943b7ce20 start:1473337258 generation_timestamps:{:nursery=>{:start=>1473337258, :stop=>1473337698}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.4052632093023256, :mean=>0.38642884011055867}, :memory=>{:max=>203599872, :mean=>201928957}}>
stop:1473337723 #<Container name:borg-6251540546-104 ID:657e5c7bd340f05c3a4d10bcf68ad03e9bcac6f49c9ec6768883f4e8247c604f start:1473335867 generation_timestamps:{:nursery=>{:start=>1473335867, :stop=>1473337723}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.5293502571996027, :mean=>0.12321873514182889}, :memory=>{:max=>203599872, :mean=>203014732}}>
stop:1473337754 #<Container name:borg-6251722714-720 ID:0f51adb4348e572f58bf9cee0073177aba664bcebeba3f3a24e0806cd8e39a1a start:1473337279 generation_timestamps:{:nursery=>{:start=>1473337279, :stop=>1473337754}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.985184245046924, :mean=>0.351657674586741}, :memory=>{:max=>203599872, :mean=>201428622}}>
stop:1473337778 #<Container name:borg-6251725155-42 ID:93566e429ce5a75e3099d94bb4d208318ef6099fa1b5d11325733fa7b7e31433 start:1473337296 generation_timestamps:{:nursery=>{:start=>1473337296, :stop=>1473337778}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.980673429780034, :mean=>0.38641691434163933}, :memory=>{:max=>203599872, :mean=>200888768}}>
stop:1473337784 #<Container name:borg-6251764415-2 ID:3942ac3360fba774b824accf8646d331f114367907187d2a0b890b697d7ae047 start:1473337537 generation_timestamps:{:nursery=>{:start=>1473337537, :stop=>1473337784}} generation_current:nursery cpu:0.049984 mem:0.012432 metrics:{:cpu=>{:max=>1.0936012617987534, :mean=>0.19182268755083248}, :memory=>{:max=>12431360, :mean=>12237940}}>
stop:1473337814 #<Container name:borg-6251103557-10 ID:3a08a193e333f25e9876460357d10853381c19a4edb829370a68921a0c5b6478 start:1473335890 generation_timestamps:{:nursery=>{:start=>1473335890, :stop=>1473337814}} generation_current:nursery cpu:1.4336 mem:0.62992 metrics:{:cpu=>{:max=>3.2027681457378554, :mean=>0.7618355556400204}, :memory=>{:max=>629919744, :mean=>626138367}}>
stop:1473337869 #<Container name:borg-6251658528-0 ID:e6d417f5435fb625711f4ee60b3e3d36a88c5fe90a818804638656dd9a7f5168 start:1473335877 generation_timestamps:{:nursery=>{:start=>1473335877, :stop=>1473337869}} generation_current:nursery cpu:0.25 mem:0.074584 metrics:{:cpu=>{:max=>1.1053627081043955, :mean=>0.22134342954279085}, :memory=>{:max=>74579968, :mean=>74192782}}>
stop:1473337908 #<Container name:borg-6251765262-31 ID:4f8c3a63e32ab977ed58e1b9ff28a6580e9a35d6bf800266cd44683bc04fad23 start:1473337550 generation_timestamps:{:nursery=>{:start=>1473337550, :stop=>1473337908}} generation_current:nursery cpu:0.1 mem:0.048832 metrics:{:cpu=>{:max=>1.1016343358778626, :mean=>0.2555626218784501}, :memory=>{:max=>48828416, :mean=>47889670}}>
stop:1473337909 #<Container name:borg-6251765262-132 ID:e49734e94f94d201613f802c5cd0654c3342338693163a389aa5f7b5dc586915 start:1473337548 generation_timestamps:{:nursery=>{:start=>1473337548, :stop=>1473337909}} generation_current:nursery cpu:0.1 mem:0.048832 metrics:{:cpu=>{:max=>1.2083502558528427, :mean=>0.2584858221947781}, :memory=>{:max=>48828416, :mean=>48455492}}>
stop:1473337983 #<Container name:borg-6251784165-121 ID:a30b9d0cba7cec579987423cade3a9503fc2372794ce0b4b6ff1b7a5aa601b71 start:1473337957 generation_timestamps:{:nursery=>{:start=>1473337957, :stop=>1473337983}} generation_current:nursery cpu:0.79984 mem:0.16552 metrics:{:cpu=>{:max=>0, :mean=>0}, :memory=>{:max=>0, :mean=>0}}>
stop:1473338014 #<Container name:borg-6251784165-13 ID:c18f7f2d6c5f893fc11c503d4d871803ca61ec84759fa4291f68ee3f8c1ee30a start:1473337956 generation_timestamps:{:nursery=>{:start=>1473337956, :stop=>1473338014}} generation_current:nursery cpu:0.79984 mem:0.16552 metrics:{:cpu=>{:max=>0.5017041482075977, :mean=>0.25085207410379884}, :memory=>{:max=>85422080, :mean=>42711040}}>
stop:1473338069 #<Container name:borg-6251784165-233 ID:4c3a14a6af7ac725f3eaab5d9c16653cb5bf9c0782784d59fff09140b15ec76a start:1473337956 generation_timestamps:{:nursery=>{:start=>1473337956, :stop=>1473338069}} generation_current:nursery cpu:0.79984 mem:0.16552 metrics:{:cpu=>{:max=>1.1405197294617564, :mean=>1.0127482820004439}, :memory=>{:max=>165519360, :mean=>160418068}}>
stop:1473338129 #<Container name:borg-6251723929-988 ID:3f1175795fbe79759e4198aef4543e5b8ee15fb6adae7505f9fb3f8da106021d start:1473337287 generation_timestamps:{:nursery=>{:start=>1473337287, :stop=>1473338129}} generation_current:nursery cpu:0.19992 mem:0.2036 metrics:{:cpu=>{:max=>1.2182582450859951, :mean=>0.13064381312506768}, :memory=>{:max=>203599872, :mean=>202524144}}>
