1473575889	87722.824709151 87766.409203637 87897.001308901 87939.660286457 87940.751308901
1473575890	87722.824709151 87809.501308901 87813.770954021 87854.128501883 87897.494112405
1473575891	87722.549554515 87809.501308901 87892.140197789 87900.978581628 88114.223877479
1473575892	87768.402824052 87809.884600515 87937.494485079 87941.847800129 88118.829198348
1473575893	87809.501308901 87809.501308901 87896.509735867 87897.494112405 87985.707449251
1473575894	87809.501308901 87809.884600515 87897.001308901 87939.660286457 88334.501308901
1473575895	87765.751308901 87809.884600515 87940.205116641 87942.398109402 88253.566567413
1473575896	87722.549554515 87764.120874118 87809.884600515 87985.707449251 88290.751308901
1473575897	87724.21090486 87853.68935646 87900.978581628 88115.751308901 88161.971509653
1473575898	87722.549554515 87806.09432497 87981.512178466 88072.001308901 89600.629586054
1473575899	87681.14203317 87809.884600515 87985.707449251 88380.444291357 90350.560445321
1473575900	87806.469130683 87809.501308901 87940.751308901 88028.90838024 91692.777493439
1473575901	87766.07984457 87766.07984457 87767.070404378 87809.884600515 88290.751308901
1473575902	87722.824709151 87853.251308901 87853.68935646 87896.509735867 88074.142149553
1473575903	87765.751308901 87765.751308901 87810.26885276 87896.509735867 88299.711485892
1473575904	87722.824709151 87766.409203637 87810.26885276 87942.949801363 89956.317641817
1473575905	87766.07984457 87766.07984457 87809.884600515 87854.128501883 90657.193736936
1473575906	87722.549554515 87722.824709151 87766.409203637 87852.814355093 87853.251308901
1473575907	87809.501308901 87855.896145173 87939.660286457 88118.829198348 91090.751308901
1473575908	87723.100555132 87766.409203637 87985.707449251 88371.737661258 89384.501308901
1473575909	87722.824709151 87809.118974319 87856.786662436 87899.976749707 87982.703363695
1473575910	87720.642613248 87720.642613248 87769.074093711 87809.501308901 87809.884600515
1473575911	87722.824709151 87806.844865282 87810.26885276 87939.660286457 90780.404866953
1473575912	87765.751308901 87766.409203637 87896.509735867 88071.291258963 89865.751308901
1473575913	87766.409203637 87769.074093711 87983.900497415 88116.51789213 88289.768162833
1473575914	87764.120874118 87766.07984457 87940.205116641 87983.900497415 88161.146045743
1473575915	87809.501308901 87809.884600515 87853.251308901 87939.660286457 88245.146570746
1473575916	87722.824709151 87809.884600515 87852.814355093 87896.019388701 87896.509735867
1473575917	87766.409203637 87809.501308901 87853.251308901 87939.660286457 90565.751308901
