# timestamp cpu_usage_total memory_usage memory_working_set power
0 1463046340 0 0 805.93359375 695.05078125 87766.07984457011
1 1463046341 0 0 805.93359375 695.05078125 87720.37289698985
2 1463046342 0 0.057489115646258505 805.9375 695.0546875 87679.79607560922
3 1463046343 0 0.03489089487179487 805.94921875 695.06640625 87850.2153733367
4 1463046344 0 0 806.32421875 695.44140625 87723.9322672864
5 1463046345 0 0.0746968419737664 806.32421875 695.44140625 87941.29886834984
6 1463046346 0 0 806.5078125 695.625 87765.42359354472
7 1463046347 0 0.09059493919716646 806.5078125 695.625 87893.58588139123
8 1463046348 0 0.03997475684931507 806.5703125 695.6875 87679.57372703655
9 1463046349 0 0.0710574264849075 806.578125 695.6953125 87591.19100739299
10 1463046350 0 0 806.58203125 695.69921875 87677.81489992296
11 1463046351 1 0.1488601269503546 806.58203125 695.69921875 90320.86137179361
12 1463046352 1 0 1113.3984375 710.10546875 100407.29171294093
13 1463046353 1 2.2957173886619 1113.3984375 710.10546875 101135.72994137916
14 1463046354 1 3.057626579500657 1508.83984375 710.15625 101053.06215379333
15 1463046355 1 0 1807.6328125 1418.828125 100882.99814434355
16 1463046356 1 2.8181604168260037 1807.6328125 1418.828125 100645.18679277149
17 1463046357 1 0.35830371747572815 1808.11328125 1354.828125 100863.70187210453
18 1463046358 1 1.623196735315985 1806.98046875 1249.390625 101104.73645741538
19 1463046359 1 0 1807.73046875 1196.66796875 100728.44214859518
20 1463046360 1 2.623112665915916 1807.73046875 1196.66796875 101028.97276435849
21 1463046361 1 2.419961490449438 1807.875 1196.62890625 101015.08194401884
22 1463046362 1 0 1807.984375 1196.27734375 100897.22872420793
23 1463046363 1 2.453380050333847 1807.984375 1196.27734375 100898.31303729558
24 1463046364 1 0 1808.1171875 1196.69140625 100934.50130890052
25 1463046365 1 2.4403749681724847 1808.1171875 1196.69140625 100914.05532900103
26 1463046366 1 2.3890245463320463 1808.8125 1197.23828125 100857.36602211748
27 1463046367 1 0 1809.0625 1197.80859375 100859.67448270405
28 1463046368 1 2.4274545945475636 1809.0625 1197.80859375 100813.72512436187
29 1463046369 1 0 1808.73046875 1197.7109375 100830.34244498043
30 1463046370 1 2.532288154768392 1808.73046875 1197.7109375 100909.42097471029
31 1463046371 1 0 1808.97265625 1197.34765625 100721.57000400717
32 1463046372 1 2.337878407907908 1808.97265625 1197.34765625 100788.24500373028
33 1463046373 1 0 1808.76953125 1197.73828125 100758.20180395003
34 1463046374 1 2.5557117332317074 1808.76953125 1197.73828125 100561.62694341829
35 1463046375 1 0 1809.27734375 1198.3203125 100705.00569486544
36 1463046376 1 2.5154527069317023 1809.27734375 1198.3203125 100809.39936410755
37 1463046377 1 2.4458382408272183 1814.98046875 1203.56640625 101749.48246467941
38 1463046378 1 0 1815.515625 1204.25390625 101018.97457934078
39 1463046379 1 2.617404980243161 1815.515625 1204.25390625 100870.0854797548
40 1463046380 1 2.390926418760469 1815.77734375 1203.7890625 100911.2115079055
41 1463046381 1 0 1815.5625 1204.20703125 100759.50130890052
42 1463046382 1 2.3203371098901098 1815.5625 1204.20703125 100872.54064900204
43 1463046383 1 0 1816.1640625 1203.90234375 101116.80212445886
44 1463046384 1 2.2857017136879856 1816.1640625 1203.90234375 100951.31138399438
45 1463046385 1 0 1816.140625 1204.02734375 100786.6470642064
46 1463046386 1 2.2216196787909834 1816.140625 1204.02734375 100880.44429135666
47 1463046387 1 2.317002050426136 1815.73828125 1204.609375 100777.58759208636
48 1463046388 1 2.3890929301435406 1814.6953125 1203.4296875 100964.78977043898
49 1463046389 1 0 1814.78125 1203.01171875 100644.84422925451
50 1463046390 1 2.392432393485342 1814.78125 1203.01171875 100710.79847871185
51 1463046391 1 2.3988374089068825 1814.85546875 1203.3828125 100876.51738708463
52 1463046392 1 0 1814.7265625 1203.046875 100760.82706647628
53 1463046393 1 2.3860315459587955 1814.7265625 1203.046875 100742.95168343236
54 1463046394 1 2.401003412524851 1814.3984375 1203.05859375 101005.12396807656
55 1463046395 1 0 1814.47265625 1202.828125 100788.24500373028
56 1463046396 1 2.379733841038961 1814.47265625 1202.828125 100857.36602211748
57 1463046397 1 2.4326343348314605 1814.359375 1203.12109375 100870.0854797548
58 1463046398 1 0 1814.34765625 1203.2109375 100532.77634099295
59 1463046399 1 2.371901415897436 1814.34765625 1203.2109375 100840.73574227537
60 1463046400 1 2.541181256124722 1814.60546875 1203.234375 100765.48468405736
61 1463046401 1 0 1814.6640625 1203.08984375 100765.48468405736
62 1463046402 1 2.836646975029036 1814.6640625 1203.08984375 101075.57051089553
63 1463046403 1 2.6001639568345323 1814.53515625 1203.34765625 100805.0189856682
64 1463046404 1 0 1814.71484375 1203.37890625 100776.09236021466
65 1463046405 1 2.5689841255280625 1814.71484375 1203.37890625 100798.84879317725
66 1463046406 1 0 1814.4765625 1202.83203125 100884.32229271124
67 1463046407 1 2.478803517038778 1814.4765625 1202.83203125 100944.31594768379
68 1463046408 1 0 1814.328125 1203.0078125 100961.42858730252
69 1463046409 1 2.7889039582474227 1814.328125 1203.0078125 100777.58759208636
70 1463046410 1 2.5504771608069166 1814.09375 1203.17578125 100798.84879317725
71 1463046411 1 0 816.7265625 705.80078125 100803.25130890052
72 1463046412 1 2.3640757977919815 816.7265625 705.80078125 94600.84319736694
73 1463046413 0 0 815.52734375 704.61328125 87635.16085663921
74 1463046414 0 0.35156278676470587 815.52734375 704.61328125 88681.55554830201
75 1463046415 0 0.070696734375 815.37109375 704.45703125 87720.91300044282
76 1463046416 0 0 815.375 704.4609375 87635.65988393205
77 1463046417 0 0.04312219975490196 815.375 704.4609375 87722.82470915146
78 1463046418 0 0 815.390625 704.4765625 87809.11897431876
79 1463046419 0 0.0737222603305785 815.390625 704.4765625 87810.26885276017
80 1463046420 0 0.06204624051803885 815.39453125 704.48046875 87722.54955451455
81 1463046421 0 0.0373562526491913 815.39453125 704.48046875 87721.72821277069
82 1463046422 0 0 815.39453125 704.48046875 87941.29886834984
83 1463046423 0 0.11087565955473098 815.39453125 704.48046875 87634.83025626895
84 1463046424 0 0.029342066225165563 815.39453125 704.48046875 87721.18406107985
85 1463046425 0 0.05069719284294234 815.40625 704.4921875 87635.16085663921
