#time count_nursery count_young count_tenured
1473851994 5 0 0
1473851995 5 0 0
1473851996 5 0 0
1473851997 5 0 0
1473851998 5 0 0
1473851999 5 0 0
1473852000 5 0 0
1473852001 5 0 0
1473852002 5 0 0
1473852003 5 0 0
1473852004 5 0 0
1473852005 5 0 0
1473852006 5 0 0
1473852007 5 0 0
1473852008 5 0 0
1473852009 5 0 0
1473852010 5 0 0
1473852011 5 0 0
1473852012 5 0 0
1473852013 5 0 0
1473852014 5 0 0
1473852015 5 0 0
1473852016 5 0 0
1473852017 5 0 0
1473852018 5 0 0
1473852019 5 0 0
1473852020 5 0 0
1473852021 5 0 0
1473852022 5 0 0
1473852023 5 0 0
1473852024 5 0 0
1473852025 5 0 0
1473852026 5 0 0
1473852027 5 0 0
1473852028 5 0 0
1473852029 5 0 0
1473852030 5 0 0
1473852031 5 0 0
1473852032 5 0 0
1473852033 5 0 0
1473852034 5 0 0
1473852035 5 0 0
1473852036 5 0 0
1473852037 5 0 0
1473852038 5 0 0
1473852039 5 0 0
1473852040 5 0 0
1473852041 5 0 0
1473852042 5 0 0
1473852043 5 0 0
1473852044 5 0 0
1473852045 5 0 0
1473852046 5 0 0
1473852047 5 0 0
1473852048 5 0 0
1473852049 5 0 0
1473852050 5 0 0
1473852051 5 0 0
1473852052 5 0 0
1473852053 5 0 0
1473852054 5 0 0
1473852055 5 0 0
1473852056 5 0 0
1473852057 5 0 0
1473852058 5 0 0
1473852059 5 0 0
1473852060 5 0 0
1473852061 5 0 0
1473852062 5 0 0
1473852063 5 0 0
1473852064 5 0 0
1473852065 5 0 0
1473852066 5 0 0
1473852067 5 0 0
1473852068 5 0 0
1473852069 5 0 0
1473852070 5 0 0
1473852071 5 0 0
1473852072 5 0 0
1473852073 5 0 0
1473852074 5 0 0
1473852075 5 0 0
1473852076 5 0 0
1473852077 5 0 0
1473852078 5 0 0
1473852079 5 0 0
1473852080 5 0 0
1473852081 5 0 0
1473852082 5 0 0
1473852083 5 0 0
1473852084 5 0 0
1473852085 5 0 0
1473852086 5 0 0
1473852087 5 0 0
1473852088 5 0 0
1473852089 5 0 0
1473852090 5 0 0
1473852091 5 0 0
1473852092 5 0 0
1473852093 5 0 0
1473852094 5 0 0
1473852095 5 0 0
1473852096 5 0 0
1473852097 5 0 0
1473852098 5 0 0
1473852099 5 0 0
1473852100 5 0 0
1473852101 5 0 0
1473852102 5 0 0
1473852103 5 0 0
1473852104 5 0 0
1473852105 5 0 0
1473852106 5 0 0
1473852107 5 0 0
1473852108 5 0 0
1473852109 5 0 0
1473852110 5 0 0
1473852111 5 0 0
1473852112 5 0 0
1473852113 5 0 0
1473852114 5 0 0
1473852115 5 0 0
1473852116 5 0 0
1473852117 5 0 0
1473852118 5 0 0
1473852119 5 0 0
1473852120 5 0 0
1473852121 5 0 0
1473852122 5 0 0
1473852123 5 0 0
1473852124 5 0 0
1473852125 5 0 0
1473852126 5 0 0
1473852127 5 0 0
1473852128 5 0 0
1473852129 5 0 0
1473852130 5 0 0
1473852131 5 0 0
1473852132 5 0 0
1473852133 5 0 0
1473852134 5 0 0
1473852135 5 0 0
1473852136 5 0 0
1473852137 5 0 0
1473852138 5 0 0
1473852139 5 0 0
1473852140 5 0 0
1473852141 5 0 0
1473852142 5 0 0
1473852143 5 0 0
1473852144 5 0 0
1473852145 5 0 0
1473852146 5 0 0
1473852147 5 0 0
1473852148 5 0 0
1473852149 5 0 0
1473852150 5 0 0
1473852151 5 0 0
1473852152 5 0 0
1473852153 5 0 0
1473852154 5 0 0
1473852155 5 0 0
1473852156 5 0 0
1473852157 5 0 0
1473852158 5 0 0
1473852159 5 0 0
1473852160 5 0 0
1473852161 5 0 0
1473852162 5 0 0
1473852163 5 0 0
1473852164 5 0 0
1473852165 5 0 0
1473852166 5 0 0
1473852167 5 0 0
1473852168 5 0 0
1473852169 5 0 0
1473852170 5 0 0
1473852171 5 0 0
1473852172 5 0 0
1473852173 5 0 0
1473852174 5 0 0
1473852175 5 0 0
1473852176 5 0 0
1473852177 5 0 0
1473852178 5 0 0
1473852179 5 0 0
1473852180 5 0 0
1473852181 5 0 0
1473852182 5 0 0
1473852183 5 0 0
1473852184 5 0 0
1473852185 5 0 0
1473852186 5 0 0
1473852187 5 2 0
1473852188 5 2 0
1473852189 5 2 0
1473852190 5 2 0
1473852191 5 2 0
1473852192 5 2 0
1473852193 5 2 0
1473852194 5 2 0
1473852195 5 2 0
1473852196 5 2 0
1473852197 5 2 0
1473852198 5 2 0
1473852199 5 2 0
1473852200 5 2 0
1473852201 5 2 0
1473852202 5 2 0
1473852203 5 2 0
1473852204 5 2 0
1473852205 5 2 0
1473852206 5 2 0
1473852207 5 2 0
1473852208 5 2 0
1473852209 5 2 0
1473852210 5 2 0
1473852211 5 2 0
1473852212 5 2 0
1473852213 5 2 0
1473852214 5 2 0
1473852215 5 2 0
1473852216 5 2 0
1473852217 5 2 0
1473852218 5 2 0
1473852219 5 2 0
1473852220 5 2 0
1473852221 5 2 0
1473852222 5 2 0
1473852223 5 2 0
1473852224 5 2 0
1473852225 5 2 0
1473852226 5 2 0
1473852227 5 2 0
1473852228 5 2 0
1473852229 5 2 0
1473852230 5 2 0
1473852231 5 2 0
1473852232 5 2 0
1473852233 5 2 0
1473852234 5 2 0
1473852235 5 2 0
1473852236 5 2 0
1473852237 5 2 0
1473852238 5 2 0
1473852239 5 2 0
1473852240 5 2 0
1473852241 5 2 0
1473852242 5 2 0
1473852243 5 2 0
1473852244 5 2 0
1473852245 5 2 0
1473852246 5 2 0
1473852247 5 2 0
1473852248 5 2 0
1473852249 5 2 0
1473852250 5 2 0
1473852251 5 2 0
1473852252 5 2 0
1473852253 5 2 0
1473852254 5 2 0
1473852255 5 2 0
1473852256 5 2 0
1473852257 5 2 0
1473852258 5 2 0
1473852259 5 2 0
1473852260 5 2 0
1473852261 5 2 0
1473852262 5 2 0
1473852263 5 2 0
1473852264 5 2 0
1473852265 5 2 0
1473852266 5 2 0
1473852267 5 2 0
1473852268 5 2 0
1473852269 5 2 0
1473852270 5 2 0
1473852271 5 2 0
1473852272 5 2 0
1473852273 5 2 0
1473852274 5 2 0
1473852275 5 2 0
1473852276 5 2 0
1473852277 5 2 0
1473852278 5 2 0
1473852279 5 2 0
1473852280 5 2 0
1473852281 5 2 0
1473852282 5 2 0
1473852283 5 2 0
1473852284 5 2 0
1473852285 5 2 0
1473852286 5 2 0
1473852287 5 2 0
1473852288 5 2 0
1473852289 5 2 0
1473852290 5 2 0
1473852291 5 2 0
1473852292 5 2 0
1473852293 5 3 0
1473852294 5 3 0
1473852295 5 3 0
1473852296 5 3 0
1473852297 5 3 0
1473852298 5 3 0
1473852299 5 3 0
1473852300 5 3 0
1473852301 5 3 0
1473852302 5 3 0
1473852303 5 3 0
1473852304 5 3 0
1473852305 5 3 0
1473852306 5 3 0
1473852307 5 3 0
1473852308 5 3 0
1473852309 5 3 0
1473852310 5 3 0
1473852311 5 3 0
1473852312 5 3 0
1473852313 5 3 0
1473852314 5 3 0
1473852315 5 3 0
1473852316 5 3 0
1473852317 5 3 0
1473852318 5 3 0
1473852319 5 3 0
1473852320 5 3 0
1473852321 5 3 0
1473852322 5 3 0
1473852323 5 3 0
1473852324 5 3 0
1473852325 5 3 0
1473852326 5 3 0
1473852327 5 3 0
1473852328 5 3 0
1473852329 5 3 0
1473852330 5 3 0
1473852331 5 3 0
1473852332 5 3 0
1473852333 5 3 0
1473852334 5 3 0
1473852335 5 3 0
1473852336 5 3 0
1473852337 5 3 0
1473852338 5 3 0
1473852339 5 3 0
1473852340 5 3 0
1473852341 5 3 0
1473852342 5 3 0
1473852343 5 3 0
1473852344 5 3 0
1473852345 5 3 0
1473852346 5 3 0
1473852347 5 3 0
1473852348 5 3 0
1473852349 5 3 0
1473852350 5 3 0
1473852351 5 3 0
1473852352 5 3 0
1473852353 5 3 0
1473852354 5 3 0
1473852355 5 3 0
1473852356 5 3 0
1473852357 5 3 0
1473852358 5 3 0
1473852359 5 3 0
1473852360 5 3 0
1473852361 5 3 0
1473852362 5 3 0
1473852363 5 3 0
1473852364 5 3 0
1473852365 5 3 0
1473852366 5 3 0
1473852367 5 3 0
1473852368 5 3 0
1473852369 5 3 0
1473852370 5 3 0
1473852371 5 3 0
1473852372 5 3 0
1473852373 5 3 0
1473852374 5 3 0
1473852375 5 3 0
1473852376 5 3 0
1473852377 5 3 0
1473852378 5 3 0
1473852379 5 3 0
1473852380 5 3 0
1473852381 5 3 0
1473852382 5 3 0
1473852383 5 3 0
1473852384 5 3 0
1473852385 5 3 0
1473852386 5 3 0
1473852387 5 3 0
1473852388 5 3 0
1473852389 5 3 0
1473852390 5 3 0
1473852391 5 3 0
1473852392 5 3 0
1473852393 5 3 0
1473852394 5 3 0
1473852395 5 3 0
1473852396 5 3 0
1473852397 5 3 0
1473852398 5 3 0
1473852399 5 3 0
1473852400 5 3 0
1473852401 5 3 0
1473852402 5 3 0
1473852403 5 3 0
1473852404 5 3 0
1473852405 5 3 0
1473852406 5 3 0
1473852407 5 3 0
1473852408 5 3 0
1473852409 5 3 0
1473852410 5 3 0
1473852411 5 3 0
1473852412 5 3 0
1473852413 5 3 0
1473852414 5 3 0
1473852415 5 3 0
1473852416 5 3 0
1473852417 5 3 0
1473852418 5 3 0
1473852419 5 3 0
1473852420 5 3 0
1473852421 5 3 0
1473852422 5 3 0
1473852423 5 3 0
1473852424 5 3 0
1473852425 5 3 0
1473852426 5 3 0
1473852427 5 3 0
1473852428 5 3 0
1473852429 5 3 0
1473852430 5 3 0
1473852431 5 3 0
1473852432 5 3 0
1473852433 5 3 0
1473852434 5 3 0
1473852435 5 3 0
1473852436 5 3 0
1473852437 5 3 0
1473852438 5 3 0
1473852439 5 3 0
1473852440 5 3 0
1473852441 5 3 0
1473852442 5 3 0
1473852443 5 3 0
1473852444 5 3 0
1473852445 5 3 0
1473852446 5 3 0
1473852447 5 3 0
1473852448 5 3 0
1473852449 5 3 0
1473852450 5 3 0
1473852451 5 3 0
1473852452 5 3 0
1473852453 5 3 0
1473852454 5 3 0
1473852455 5 3 0
1473852456 5 3 0
1473852457 5 3 0
1473852458 5 3 0
1473852459 5 3 0
1473852460 5 3 0
1473852461 5 3 0
1473852462 5 3 0
1473852463 5 3 0
1473852464 5 3 0
1473852465 5 3 0
1473852466 5 3 0
1473852467 5 3 0
1473852468 5 3 0
1473852469 5 3 0
1473852470 5 3 0
1473852471 5 3 0
1473852472 5 3 0
1473852473 5 3 0
1473852474 5 3 0
1473852475 5 3 0
1473852476 5 3 0
1473852477 5 3 0
1473852478 5 3 0
1473852479 5 3 0
1473852480 5 3 0
1473852481 5 3 0
1473852482 5 3 0
1473852483 5 3 0
1473852484 5 3 0
1473852485 5 3 0
1473852486 5 3 0
1473852487 5 3 0
1473852488 5 3 0
1473852489 5 3 0
1473852490 5 3 0
1473852491 5 3 0
1473852492 5 3 0
1473852493 5 3 0
1473852494 5 3 0
1473852495 5 3 0
1473852496 5 3 0
1473852497 5 3 0
1473852498 5 3 0
1473852499 5 3 0
1473852500 5 3 0
1473852501 5 3 0
1473852502 5 3 0
1473852503 5 3 0
1473852504 5 3 0
1473852505 5 3 0
1473852506 5 3 0
1473852507 5 3 0
1473852508 5 3 0
1473852509 5 3 0
1473852510 5 3 0
1473852511 5 3 0
1473852512 5 3 0
1473852513 5 3 0
1473852514 5 3 0
1473852515 5 3 0
1473852516 5 3 0
1473852517 5 3 0
1473852518 5 3 0
1473852519 5 3 0
1473852520 5 3 0
1473852521 5 3 0
1473852522 5 3 0
1473852523 5 3 0
1473852524 5 3 0
1473852525 5 3 0
1473852526 5 3 0
1473852527 5 3 0
1473852528 5 3 0
1473852529 5 3 0
1473852530 5 3 0
1473852531 5 3 0
1473852532 5 3 0
1473852533 5 3 0
1473852534 5 3 0
1473852535 5 3 0
1473852536 5 3 0
1473852537 5 3 0
1473852538 5 3 0
1473852539 5 3 0
1473852540 5 3 0
1473852541 5 3 0
1473852542 5 3 0
1473852543 5 3 0
1473852544 5 3 0
1473852545 5 3 0
1473852546 5 3 1
1473852547 5 3 1
1473852548 5 3 2
1473852549 5 3 2
1473852550 5 3 2
1473852551 5 3 2
1473852552 5 3 2
1473852553 5 3 2
1473852554 5 3 2
1473852555 5 3 2
1473852556 5 3 2
1473852557 5 3 2
1473852558 5 3 2
1473852559 5 3 2
1473852560 5 2 2
1473852561 5 2 2
1473852562 5 2 2
1473852563 5 2 2
1473852564 5 2 2
1473852565 5 2 2
1473852566 5 1 2
1473852567 5 1 2
1473852568 5 1 2
1473852569 5 1 2
1473852570 5 1 3
1473852571 5 1 3
1473852572 5 1 3
1473852573 5 1 3
1473852574 5 1 3
1473852575 5 1 3
1473852576 5 1 3
1473852577 5 1 3
1473852578 5 1 3
1473852579 5 1 3
1473852580 4 1 3
1473852581 4 1 3
1473852582 4 1 3
1473852583 4 1 3
1473852584 4 1 3
1473852585 4 1 3
1473852586 4 2 3
1473852587 4 2 3
1473852588 4 2 3
1473852589 4 2 3
1473852590 4 2 3
1473852591 4 2 3
1473852592 5 3 3
1473852593 5 3 3
1473852594 5 3 3
1473852595 5 3 3
1473852596 5 3 3
1473852597 5 3 3
1473852598 5 3 3
1473852599 5 3 3
1473852600 5 3 3
1473852601 5 3 3
1473852602 5 3 3
1473852603 4 3 3
1473852604 4 3 3
1473852605 4 3 3
1473852606 4 3 3
1473852607 4 3 3
1473852608 5 4 3
1473852609 5 4 3
1473852610 5 4 3
1473852611 5 4 3
1473852612 5 4 3
1473852613 5 4 3
1473852614 5 4 3
1473852615 5 4 3
1473852616 5 4 3
1473852617 5 4 3
1473852618 5 4 3
1473852619 5 4 3
1473852620 5 4 3
1473852621 5 4 3
1473852622 5 4 3
1473852623 5 4 3
1473852624 5 4 3
1473852625 5 4 3
1473852626 5 4 3
1473852627 5 4 3
1473852628 5 4 3
1473852629 5 4 3
1473852630 5 4 3
1473852631 5 4 3
1473852632 5 4 3
1473852633 5 4 3
1473852634 5 4 3
1473852635 5 4 3
1473852636 5 4 3
1473852637 5 4 3
1473852638 5 4 3
1473852639 5 4 3
1473852640 5 4 3
1473852641 5 4 3
1473852642 5 4 3
1473852643 5 4 3
1473852644 5 4 3
1473852645 5 4 3
1473852646 5 4 3
1473852647 5 4 3
1473852648 5 4 3
1473852649 5 4 3
1473852650 5 4 3
1473852651 5 4 3
1473852652 5 4 3
1473852653 5 4 3
1473852654 5 4 3
1473852655 5 4 3
1473852656 5 4 3
1473852657 5 4 3
1473852658 5 4 3
1473852659 5 4 3
1473852660 5 4 3
1473852661 5 4 3
1473852662 5 4 3
1473852663 5 4 3
1473852664 5 4 3
1473852665 5 4 3
1473852666 5 4 3
1473852667 5 4 3
1473852668 5 4 3
1473852669 5 4 3
1473852670 5 4 3
1473852671 5 4 3
1473852672 5 4 3
1473852673 5 4 3
1473852674 5 4 3
1473852675 5 4 3
1473852676 5 4 3
1473852677 5 4 3
1473852678 5 4 3
1473852679 5 4 3
1473852680 5 4 3
1473852681 5 4 3
1473852682 5 4 3
1473852683 5 4 3
1473852684 5 4 3
1473852685 5 4 3
1473852686 5 4 3
1473852687 5 4 3
1473852688 5 4 3
1473852689 5 4 3
1473852690 5 4 3
1473852691 5 4 3
1473852692 5 4 3
1473852693 5 4 3
1473852694 5 4 3
1473852695 5 4 3
1473852696 5 4 3
1473852697 5 4 3
1473852698 5 4 3
1473852699 5 4 3
1473852700 5 4 3
1473852701 5 4 3
1473852702 5 4 3
1473852703 5 4 3
1473852704 5 4 3
1473852705 5 4 3
1473852706 5 4 3
1473852707 5 4 3
1473852708 5 4 3
1473852709 5 4 3
1473852710 5 4 3
1473852711 5 4 3
1473852712 5 4 3
1473852713 5 4 3
1473852714 5 4 3
1473852715 5 4 3
1473852716 5 4 3
1473852717 5 4 3
1473852718 5 4 3
1473852719 5 4 3
1473852720 5 4 3
1473852721 5 4 3
1473852722 5 4 3
1473852723 5 4 3
1473852724 5 4 3
1473852725 5 4 3
1473852726 5 4 3
1473852727 5 4 3
1473852728 5 4 3
1473852729 5 4 3
1473852730 5 4 3
1473852731 5 4 3
1473852732 5 4 3
1473852733 5 4 3
1473852734 5 4 3
1473852735 5 4 3
1473852736 5 4 3
1473852737 5 4 3
1473852738 5 4 3
1473852739 5 4 3
1473852740 5 4 3
1473852741 5 4 3
1473852742 5 4 3
1473852743 5 4 3
1473852744 5 4 3
1473852745 5 4 3
1473852746 5 4 3
1473852747 5 4 3
1473852748 5 4 3
1473852749 5 4 3
1473852750 5 4 3
1473852751 5 4 3
1473852752 5 4 3
1473852753 5 4 3
1473852754 5 4 3
1473852755 5 4 3
1473852756 5 4 3
1473852757 5 4 3
1473852758 5 4 3
1473852759 5 4 3
1473852760 5 4 3
1473852761 5 4 3
1473852762 5 4 3
1473852763 5 4 3
1473852764 5 4 3
1473852765 5 4 3
1473852766 5 4 3
1473852767 5 4 3
1473852768 5 4 3
1473852769 5 4 3
1473852770 5 4 3
1473852771 5 4 3
1473852772 5 4 3
1473852773 5 4 3
1473852774 5 4 3
1473852775 5 4 3
1473852776 5 4 3
1473852777 5 4 3
1473852778 5 4 3
1473852779 5 4 3
1473852780 5 4 3
1473852781 5 4 3
1473852782 5 4 3
1473852783 5 4 3
1473852784 5 4 3
1473852785 5 4 3
1473852786 5 4 3
1473852787 5 4 3
1473852788 5 4 3
1473852789 5 4 3
1473852790 5 4 3
1473852791 5 4 3
1473852792 5 3 3
1473852793 5 3 3
1473852794 5 3 3
1473852795 5 3 3
1473852796 5 4 3
1473852797 5 4 3
1473852798 5 4 3
1473852799 5 4 3
1473852800 5 4 3
1473852801 5 4 3
1473852802 5 4 3
1473852803 5 4 3
1473852804 5 4 3
1473852805 5 4 3
1473852806 5 4 3
1473852807 5 4 3
1473852808 5 4 3
1473852809 5 4 3
1473852810 5 4 3
1473852811 5 4 3
1473852812 5 4 3
1473852813 5 4 3
1473852814 5 4 3
1473852815 5 4 3
1473852816 5 4 3
1473852817 5 4 3
1473852818 5 4 3
1473852819 5 4 3
1473852820 5 4 3
1473852821 5 4 3
1473852822 5 4 3
1473852823 5 4 3
1473852824 5 4 3
1473852825 5 4 3
1473852826 5 4 3
1473852827 5 4 3
1473852828 5 4 3
1473852829 5 4 3
1473852830 5 4 3
1473852831 5 4 3
1473852832 5 4 3
1473852833 5 4 3
1473852834 5 4 3
1473852835 5 4 3
1473852836 5 4 3
1473852837 5 4 3
1473852838 5 4 3
1473852839 5 4 3
1473852840 5 4 3
1473852841 5 4 3
1473852842 5 4 3
1473852843 5 4 3
1473852844 5 4 3
1473852845 5 4 3
1473852846 5 4 3
1473852847 5 4 3
1473852848 5 4 3
1473852849 5 4 3
1473852850 5 4 3
1473852851 5 4 3
1473852852 5 4 3
1473852853 5 4 3
1473852854 5 4 3
1473852855 5 4 3
1473852856 5 4 3
1473852857 5 4 3
1473852858 5 4 3
1473852859 5 4 3
1473852860 5 4 3
1473852861 5 4 3
1473852862 5 4 3
1473852863 5 4 3
1473852864 5 4 3
1473852865 5 4 3
1473852866 5 4 3
1473852867 5 4 3
1473852868 5 4 3
1473852869 5 4 3
1473852870 5 4 3
1473852871 5 4 3
1473852872 5 4 3
1473852873 5 4 3
1473852874 5 4 3
1473852875 5 4 3
1473852876 5 4 3
1473852877 5 4 3
1473852878 5 4 3
1473852879 5 4 3
1473852880 5 4 3
1473852881 5 4 3
1473852882 5 4 3
1473852883 5 4 3
1473852884 5 4 3
1473852885 5 4 3
1473852886 5 4 3
1473852887 5 4 3
1473852888 5 4 3
1473852889 5 4 3
1473852890 5 4 3
1473852891 5 4 3
1473852892 5 4 3
1473852893 5 4 3
1473852894 5 4 3
1473852895 5 4 3
1473852896 5 4 3
1473852897 5 4 3
1473852898 5 4 3
1473852899 5 4 3
1473852900 5 4 3
1473852901 5 4 3
1473852902 5 4 3
1473852903 5 4 3
1473852904 5 4 3
1473852905 5 4 3
1473852906 5 4 3
1473852907 5 4 3
1473852908 5 4 3
1473852909 5 4 3
1473852910 5 4 3
1473852911 5 4 3
1473852912 5 4 3
1473852913 5 4 3
1473852914 5 4 3
1473852915 5 4 3
1473852916 5 4 3
1473852917 5 4 3
1473852918 5 4 3
1473852919 5 4 3
1473852920 5 4 3
1473852921 5 4 3
1473852922 5 4 3
1473852923 5 4 3
1473852924 5 4 3
1473852925 5 4 3
1473852926 5 4 3
1473852927 5 4 3
1473852928 5 4 3
1473852929 5 4 3
1473852930 5 4 3
1473852931 5 4 3
1473852932 5 4 3
1473852933 5 4 3
1473852934 5 4 3
1473852935 5 4 3
1473852936 5 4 3
1473852937 5 4 3
1473852938 5 4 3
1473852939 5 4 3
1473852940 5 4 3
1473852941 5 4 3
1473852942 5 4 3
1473852943 5 4 3
1473852944 5 4 3
1473852945 5 4 3
1473852946 5 4 3
1473852947 5 4 3
1473852948 5 4 3
1473852949 5 4 3
1473852950 5 4 3
1473852951 5 4 3
1473852952 5 4 3
1473852953 5 4 3
1473852954 5 4 3
1473852955 5 4 3
1473852956 5 4 3
1473852957 5 4 3
1473852958 5 4 3
1473852959 5 4 3
1473852960 5 4 3
1473852961 5 4 3
1473852962 5 4 3
1473852963 5 4 3
1473852964 5 4 3
1473852965 5 4 3
1473852966 5 4 3
1473852967 5 4 3
1473852968 5 4 3
1473852969 5 4 3
1473852970 5 4 3
1473852971 5 4 3
1473852972 5 4 3
1473852973 5 4 3
1473852974 5 4 3
1473852975 5 4 3
1473852976 5 4 3
1473852977 5 4 3
1473852978 5 4 3
1473852979 5 4 3
1473852980 5 4 3
1473852981 5 4 3
1473852982 5 4 3
1473852983 5 4 3
1473852984 5 4 3
1473852985 5 4 3
1473852986 5 4 3
1473852987 5 4 3
1473852988 5 4 3
1473852989 5 4 3
1473852990 5 4 3
1473852991 5 4 3
1473852992 5 4 3
1473852993 5 4 3
1473852994 5 4 3
1473852995 5 4 3
1473852996 5 4 3
1473852997 5 4 3
1473852998 5 4 3
1473852999 5 4 3
1473853000 5 4 3
1473853001 5 4 3
1473853002 5 3 3
1473853003 5 3 3
1473853004 5 3 3
1473853005 5 3 3
1473853006 5 3 3
1473853007 5 3 3
1473853008 5 3 3
1473853009 5 3 3
1473853010 5 3 3
1473853011 5 3 3
1473853012 5 3 3
1473853013 5 3 3
1473853014 5 3 3
1473853015 5 3 3
1473853016 5 3 3
1473853017 5 3 3
1473853018 5 3 3
1473853019 5 3 3
1473853020 5 3 3
1473853021 5 3 3
1473853022 5 3 3
1473853023 5 3 3
1473853024 5 3 3
1473853025 5 3 3
1473853026 5 3 3
1473853027 5 3 3
1473853028 5 3 3
1473853029 5 3 3
1473853030 5 3 3
1473853031 5 3 3
1473853032 5 3 3
1473853033 5 3 3
1473853034 5 3 3
1473853035 5 3 3
1473853036 5 3 3
1473853037 5 3 3
1473853038 5 3 3
1473853039 5 3 3
1473853040 5 3 3
1473853041 5 3 3
1473853042 5 3 3
1473853043 5 3 3
1473853044 5 2 3
1473853045 5 2 3
1473853046 5 2 3
1473853047 5 2 3
1473853048 5 2 3
1473853049 5 2 3
1473853050 5 2 3
1473853051 5 2 3
1473853052 5 2 3
1473853053 5 2 3
1473853054 5 2 3
1473853055 5 2 3
1473853056 5 2 3
1473853057 5 2 3
1473853058 5 2 3
1473853059 5 2 3
1473853060 5 2 3
1473853061 5 2 3
1473853062 5 2 3
1473853063 5 2 3
1473853064 5 2 3
1473853065 5 1 3
1473853066 5 1 3
1473853067 5 1 3
1473853068 5 1 3
1473853069 5 1 3
1473853070 5 1 3
1473853071 5 1 3
1473853072 5 1 3
1473853073 5 1 3
1473853074 5 1 3
1473853075 5 1 3
1473853076 5 1 3
1473853077 5 1 3
1473853078 5 1 3
1473853079 5 1 3
1473853080 5 1 3
1473853081 5 1 3
1473853082 5 1 3
1473853083 5 1 3
1473853084 5 1 3
1473853085 5 1 3
1473853086 5 1 3
1473853087 5 1 3
1473853088 5 1 3
1473853089 5 1 3
1473853090 5 1 3
1473853091 5 1 3
1473853092 5 1 3
1473853093 5 1 3
1473853094 5 1 3
1473853095 5 1 3
1473853096 5 1 3
1473853097 5 1 3
1473853098 5 1 3
1473853099 5 1 3
1473853100 5 1 3
1473853101 5 1 3
1473853102 5 1 3
1473853103 5 1 3
1473853104 5 1 3
1473853105 5 1 3
1473853106 5 1 3
1473853107 5 1 3
1473853108 5 1 3
1473853109 5 1 3
1473853110 5 1 3
1473853111 5 1 3
1473853112 5 1 3
1473853113 5 1 3
1473853114 5 1 3
1473853115 5 1 3
1473853116 5 1 3
1473853117 5 1 3
1473853118 5 1 3
1473853119 5 1 3
1473853120 5 1 3
1473853121 5 1 3
1473853122 5 1 3
1473853123 5 1 3
1473853124 5 1 3
1473853125 5 1 3
1473853126 5 1 3
1473853127 5 1 3
1473853128 5 1 3
1473853129 5 1 3
1473853130 5 1 3
1473853131 5 1 3
1473853132 5 1 3
1473853133 5 1 3
1473853134 5 1 3
1473853135 5 1 3
1473853136 5 1 3
1473853137 5 1 3
1473853138 5 1 3
1473853139 5 1 3
1473853140 5 1 3
1473853141 5 1 3
1473853142 5 1 3
1473853143 5 1 3
1473853144 5 1 3
1473853145 5 1 3
1473853146 5 1 3
1473853147 5 1 3
1473853148 5 1 3
1473853149 5 1 3
1473853150 5 1 3
1473853151 5 1 3
1473853152 5 1 3
1473853153 5 1 3
1473853154 5 1 3
1473853155 5 1 3
1473853156 5 1 3
1473853157 5 1 3
1473853158 5 1 3
1473853159 5 1 3
1473853160 5 1 3
1473853161 5 1 3
1473853162 5 1 3
1473853163 5 1 3
1473853164 5 1 3
1473853165 5 1 3
1473853166 5 1 3
1473853167 5 1 3
1473853168 5 1 3
1473853169 5 1 3
1473853170 5 1 3
1473853171 5 1 3
1473853172 5 1 3
1473853173 5 1 3
1473853174 5 1 3
1473853175 5 1 3
1473853176 5 1 3
1473853177 5 1 3
1473853178 5 1 3
1473853179 5 1 3
1473853180 5 1 3
1473853181 5 1 3
1473853182 5 1 3
1473853183 5 1 3
1473853184 5 1 3
1473853185 5 1 3
1473853186 5 1 3
1473853187 5 1 3
1473853188 5 1 3
1473853189 5 1 3
1473853190 5 1 3
1473853191 5 1 3
1473853192 5 1 3
1473853193 5 1 3
1473853194 5 1 3
1473853195 5 1 3
1473853196 5 1 3
1473853197 5 1 3
1473853198 5 1 3
1473853199 5 1 3
1473853200 5 1 3
1473853201 5 1 3
1473853202 5 1 3
1473853203 5 1 3
1473853204 5 1 3
1473853205 5 1 3
1473853206 5 1 3
1473853207 5 1 3
1473853208 5 1 3
1473853209 5 1 3
1473853210 5 1 3
1473853211 5 1 3
1473853212 5 1 3
1473853213 5 1 3
1473853214 5 1 3
1473853215 5 1 3
1473853216 5 1 3
1473853217 5 1 3
1473853218 5 1 3
1473853219 5 1 3
1473853220 5 1 3
1473853221 5 1 3
1473853222 5 1 3
1473853223 5 1 3
1473853224 5 1 3
1473853225 5 1 3
1473853226 5 1 3
1473853227 5 1 3
1473853228 5 1 3
1473853229 5 1 3
1473853230 5 1 3
1473853231 5 1 3
1473853232 5 1 3
1473853233 5 1 3
1473853234 5 1 3
1473853235 5 1 3
1473853236 5 1 3
1473853237 5 1 3
1473853238 5 1 3
1473853239 5 1 3
1473853240 5 1 3
1473853241 5 1 3
1473853242 5 1 3
1473853243 5 1 3
1473853244 5 1 3
1473853245 5 1 3
1473853246 5 1 3
1473853247 5 1 3
1473853248 5 1 3
1473853249 5 1 3
1473853250 5 1 3
1473853251 5 1 3
1473853252 5 1 3
1473853253 5 1 3
1473853254 5 1 3
1473853255 5 1 3
1473853256 5 1 3
1473853257 5 1 3
1473853258 5 1 3
1473853259 5 1 3
1473853260 5 1 3
1473853261 5 1 3
1473853262 5 1 3
1473853263 5 1 3
1473853264 5 1 3
